id,start_ip_range,end_ip_range,is_fw,is_lp,type,is_v6
4028,5F6FE166,5F6FE166,1,0,90,0
4029,2A036F0000010000000000005C3560A5,2A036F0000010000000000005C3560A5,1,0,90,1
4030,82B94E67,82B94E67,1,0,90,0
4031,B932191C,B932191C,1,0,90,0
4032,6B9B5362,6B9B5362,1,0,90,0
4033,44B2AEF5,44B2AEF5,1,0,90,0
4034,200144C84643A773C0B509382D7C71E8,200144C84643A773C0B509382D7C71E8,1,0,90,1
4035,6754CF2B,6754CF2B,1,0,90,0
4036,3133F7D3,3133F7D3,1,0,90,0
4037,23E74086,23E74086,1,0,90,0
4038,2D908A41,2D908A41,1,0,90,0
4039,2B9A5B2B,2B9A5B2B,1,0,90,0
4040,B9321922,B9321922,1,0,90,0
4041,2448D65C,2448D65C,1,0,90,0
4042,C1224E98,C1224E98,1,0,90,0
4043,4224E468,4224E468,1,0,90,0
4044,B4EB95A4,B4EB95A4,1,0,90,0
4045,807F69B8,807F69B8,1,0,90,0
4046,228B2CEE,228B2CEE,1,0,90,0
4047,36268006,36268006,1,0,90,0
4048,23E7ECED,23E7ECED,1,0,90,0
4049,5E9C40D8,5E9C40D8,1,0,90,0
4050,20010DF0027B0000000000000413E0AB,20010DF0027B0000000000000413E0AB,1,0,90,1
4051,B2807359,B2807359,1,0,90,0
4052,39B46E09,39B46E09,1,0,90,0
4053,2A036F00000600010000000057F92B15,2A036F00000600010000000057F92B15,1,0,90,1
4054,C01E594B,C01E594B,1,0,90,0
4055,05A16EA6,05A16EA6,1,0,90,0
4056,B9321931,B9321931,1,0,90,0
4057,ACAEFFC0,ACAEFFC0,1,0,90,0
4058,228A498A,228A498A,1,0,90,0
4059,05657CEF,05657CEF,1,0,90,0
4060,6BBD03C0,6BBD03C0,1,0,90,0
4061,05E19918,05E19918,1,0,90,0
4062,C7F4315A,C7F4315A,1,0,90,0
4063,D073CD14,D073CD14,1,0,90,0
4064,ACE9BA6D,ACE9BA6D,1,0,90,0
4065,186C6A77,186C6A77,1,0,90,0
4066,7142DFDC,7142DFDC,1,0,90,0
4067,4FAA28F6,4FAA28F6,1,0,90,0
4068,9FDF4564,9FDF4564,1,0,90,0
4069,C6623162,C6623162,1,0,90,0
4070,4FAA28F7,4FAA28F7,1,0,90,0
4071,1FDC0619,1FDC0619,1,0,90,0
4072,2D3F724B,2D3F724B,1,0,90,0
4073,D13AB74E,D13AB74E,1,0,90,0
4074,BA407450,BA407450,1,0,90,0
4075,2D83C0DF,2D83C0DF,1,0,90,0
4076,04E0F7C6,04E0F7C6,1,0,90,0
4077,C138753B,C138753B,1,0,90,0
4078,2D83C0D9,2D83C0D9,1,0,90,0
4079,1751CECF,1751CECF,1,0,90,0
4080,2607F5B00001A00A0005000000000002,2607F5B00001A00A0005000000000002,1,0,90,1
4081,365842B5,365842B5,1,0,90,0
4082,369C80EE,369C80EE,1,0,90,0
4083,C7F9E620,C7F9E620,1,0,90,0
4084,26001F18192B6800F49D615335A7316A,26001F18192B6800F49D615335A7316A,1,0,90,1
4085,D402F468,D402F468,1,0,90,0
4086,14DB3EB7,14DB3EB7,1,0,90,0
4087,D45396AD,D45396AD,1,0,90,0
4088,03859E56,03859E56,1,0,90,0
4089,26001F1602409C000B61E43CDE78A437,26001F1602409C000B61E43CDE78A437,1,0,90,1
4090,3D13C19E,3D13C19E,1,0,90,0
4091,8BB4C129,8BB4C129,1,0,90,0
4092,A5163015,A5163015,1,0,90,0
4093,8A809065,8A809065,1,0,90,0
4094,9246B274,9246B274,1,0,90,0
4095,ACE83709,ACE83709,1,0,90,0
4096,8BA20F9A,8BA20F9A,1,0,90,0
4097,C7C3FC4D,C7C3FC4D,1,0,90,0
4098,9246AF0C,9246AF0C,1,0,90,0
4099,505BDF46,505BDF46,1,0,90,0
4100,9C92214C,9C92214C,1,0,90,0
4101,20010BC817C00401CA1F66FFFEC9B323,20010BC817C00401CA1F66FFFEC9B323,1,0,90,1
4102,C11A736A,C11A736A,1,0,90,0
4103,8B3B11F4,8B3B11F4,1,0,90,0
4104,ACCBF0E9,ACCBF0E9,1,0,90,0
4105,14250318,14250318,1,0,90,0
4106,67C05096,67C05096,1,0,90,0
4107,9566E685,9566E685,1,0,90,0
4108,14406A6C,14406A6C,1,0,90,0
4109,8E36A986,8E36A986,1,0,90,0
4110,32068A2E,32068A2E,1,0,90,0
4111,57F98464,57F98464,1,0,90,0
4112,9C922146,9C922146,1,0,90,0
4113,14A92EBD,14A92EBD,1,0,90,0
4114,339EC987,339EC987,1,0,90,0
4115,B902A814,B902A814,1,0,90,0
4116,C2A9AF23,C2A9AF23,1,0,90,0
4117,26AAEAEC,26AAEAEC,1,0,90,0
4118,05A173CD,05A173CD,1,0,90,0
4119,C0B90CA7,C0B90CA7,1,0,90,0
4120,2D83C054,2D83C054,1,0,90,0
4121,67D614C6,67D614C6,1,0,90,0
4122,7B33FEBA,7B33FEBA,1,0,90,0
4123,C2A9AF9E,C2A9AF9E,1,0,90,0
4124,67ED56EA,67ED56EA,1,0,90,0
4125,9566F545,9566F545,1,0,90,0
4126,14AB4CE9,14AB4CE9,1,0,90,0
4127,8B3B11F9,8B3B11F9,1,0,90,0
4128,337C2472,337C2472,1,0,90,0
4129,C2A9AF20,C2A9AF20,1,0,90,0
4130,C0B90274,C0B90274,1,0,90,0
4131,3ED25FD9,3ED25FD9,1,0,90,0
4132,B984865E,B984865E,1,0,90,0
4133,C2A9AF25,C2A9AF25,1,0,90,0
4134,1476827F,1476827F,1,0,90,0
4135,C0B9049B,C0B9049B,1,0,90,0
4136,592EDF3B,592EDF3B,1,0,90,0
4137,14A96E23,14A96E23,1,0,90,0
4138,14AB49B2,14AB49B2,1,0,90,0
4139,B921F4D4,B921F4D4,1,0,90,0
4140,2D83C056,2D83C056,1,0,90,0
4141,20010BC817C00404CA1F66FFFEC9B39F,20010BC817C00404CA1F66FFFEC9B39F,1,0,90,1
4142,B9AE6E1F,B9AE6E1F,1,0,90,0
4143,1444A2BF,1444A2BF,1,0,90,0
4144,76A38358,76A38358,1,0,90,0
4145,C2A9AF1F,C2A9AF1F,1,0,90,0
4146,14EBF895,14EBF895,1,0,90,0
4147,C2A9AF24,C2A9AF24,1,0,90,0
4148,C0B953E6,C0B953E6,1,0,90,0
4149,AC683134,AC683134,1,0,90,0
4150,14AB4CDD,14AB4CDD,1,0,90,0
4151,53A68528,53A68528,1,0,90,0
4152,C2A9AB25,C2A9AB25,1,0,90,0
4153,C0B9539F,C0B9539F,1,0,90,0
4154,68F89DF2,68F89DF2,1,0,90,0
4155,04E840F6,04E840F6,1,0,90,0
4156,5B5CFC38,5B5CFC38,1,0,90,0
4157,8E36B5EA,8E36B5EA,1,0,90,0
4158,2D83C052,2D83C052,1,0,90,0
4159,C2A9AF19,C2A9AF19,1,0,90,0
4160,9DF5C826,9DF5C826,1,0,90,0
4161,2286CD1F,2286CD1F,1,0,90,0
4162,088216CC,088216CC,1,0,90,0
4163,0391B0DE,0391B0DE,1,0,90,0
4164,5B5CF2D7,5B5CF2D7,1,0,90,0
4165,22DDD12D,22DDD12D,1,0,90,0
4166,6BBD067A,6BBD067A,1,0,90,0
4167,26001F161694B3005D8E2BB925D82E9B,26001F161694B3005D8E2BB925D82E9B,1,0,90,1
4168,8348EC3F,8348EC3F,1,0,90,0
4169,A88A9D9C,A88A9D9C,1,0,90,0
4170,B9B1D824,B9B1D824,1,0,90,0
4171,C1CA6E14,C1CA6E14,1,0,90,0
4172,26001F142EB25D00ACFAC43766519721,26001F142EB25D00ACFAC43766519721,1,0,90,1
4173,200118101041020000000004D8FB23CA,200118101041020000000004D8FB23CA,1,0,90,1
4174,D837922C,D837922C,1,0,90,0
4175,D837924A,D837924A,1,0,90,0
4176,224BBAE3,224BBAE3,1,0,90,0
4177,D8FB23CA,D8FB23CA,1,0,90,0
4178,4EBEB761,4EBEB761,1,0,90,0
4179,6BBD03BE,6BBD03BE,1,0,90,0
4180,C7FACAE4,C7FACAE4,1,0,90,0
4181,2D4CBAA4,2D4CBAA4,1,0,90,0
4182,43CD9FFA,43CD9FFA,1,0,90,0
4183,2D7C547B,2D7C547B,1,0,90,0
4184,721DECC3,721DECC3,1,0,90,0
4185,08DBF78F,08DBF78F,1,0,90,0
4186,3B7D668E,3B7D668E,1,0,90,0
4187,BCE1572C,BCE1572C,1,0,90,0
4188,CB96F304,CB96F304,1,0,90,0
4189,AA4BA36B,AA4BA36B,1,0,90,0
4190,67A0254A,67A0254A,1,0,90,0
4191,54951807,54951807,1,0,90,0
4192,2A0104F802712DD70000000000000002,2A0104F802712DD70000000000000002,1,0,90,1
4193,68F49AD2,68F49AD2,1,0,90,0
4194,9B8ACD2C,9B8ACD2C,1,0,90,0
4195,894A6DE9,894A6DE9,1,0,90,0
4196,1F1FC6F1,1F1FC6F1,1,0,90,0
4197,40E39B74,40E39B74,1,0,90,0
4198,9DE6F49F,9DE6F49F,1,0,90,0
4199,6BBE8B72,6BBE8B72,1,0,90,0
4200,4ACFEA49,4ACFEA49,1,0,90,0
4201,2602FF1600060000000103A100000001,2602FF1600060000000103A100000001,1,0,90,1
4202,D8379238,D8379238,1,0,90,0
4203,8AC544EE,8AC544EE,1,0,90,0
4204,C4CB3F6A,C4CB3F6A,1,0,90,0
4205,C647E60D,C647E60D,1,0,90,0
4206,14A32C02,14A32C02,1,0,90,0
4207,22493B02,22493B02,1,0,90,0
4208,2001181041C1004500000004D837922F,2001181041C1004500000004D837922F,1,0,90,1
4209,2001181041C1004500000004D8379230,2001181041C1004500000004D8379230,1,0,90,1
4210,2001181041C1004500000004D8379235,2001181041C1004500000004D8379235,1,0,90,1
4211,2001181041C1004500000004D8379239,2001181041C1004500000004D8379239,1,0,90,1
4212,2001181041C1004500000004D8379238,2001181041C1004500000004D8379238,1,0,90,1
4213,2001181041C1004500000004D8379236,2001181041C1004500000004D8379236,1,0,90,1
4214,2001181041C1004500000004D8379248,2001181041C1004500000004D8379248,1,0,90,1
4215,5E173DA5,5E173DA5,1,0,90,0
4216,68CFFE98,68CFFE98,1,0,90,0
4217,D8379232,D8379232,1,0,90,0
4218,D8379230,D8379230,1,0,90,0
4219,2001181041C1004500000004D837924A,2001181041C1004500000004D837924A,1,0,90,1
4220,A2376568,A2376568,1,0,90,0
4221,2001181041C1004500000004D8379237,2001181041C1004500000004D8379237,1,0,90,1
4222,2001181041C1004500000004D8379234,2001181041C1004500000004D8379234,1,0,90,1
4223,2001181041C1004500000004D837922E,2001181041C1004500000004D837922E,1,0,90,1
4224,D837922E,D837922E,1,0,90,0
4225,D8379237,D8379237,1,0,90,0
4226,23E52811,23E52811,1,0,90,0
4227,D8379248,D8379248,1,0,90,0
4228,D8379236,D8379236,1,0,90,0
4229,C1CA6E13,C1CA6E13,1,0,90,0
4230,95FF3E1A,95FF3E1A,1,0,90,0
4231,D837922D,D837922D,1,0,90,0
4232,D837922F,D837922F,1,0,90,0
4233,D8379239,D8379239,1,0,90,0
4234,CBCD2229,CBCD2229,1,0,90,0
4235,23ED1573,23ED1573,1,0,90,0
4236,2001181041C1004500000004D8379231,2001181041C1004500000004D8379231,1,0,90,1
4237,576B7C85,576B7C85,1,0,90,0
4238,1451D675,1451D675,1,0,90,0
4239,C2E95E0A,C2E95E0A,1,0,90,0
4240,8D8AA877,8D8AA877,1,0,90,0
4241,2001181041C1004500000004D8379232,2001181041C1004500000004D8379232,1,0,90,1
4242,5B5CF70C,5B5CF70C,1,0,90,0
4243,31E7815A,31E7815A,1,0,90,0
4244,D8379249,D8379249,1,0,90,0
4245,D8379235,D8379235,1,0,90,0
4246,2DFA2DCF,2DFA2DCF,1,0,90,0
4247,200119F080011924540004FFFE7046F8,200119F080011924540004FFFE7046F8,1,0,90,1
4248,B2122EA1,B2122EA1,1,0,90,0
4249,2A024780001217FE0000000000000001,2A024780001217FE0000000000000001,1,0,90,1
4250,66819161,66819161,1,0,90,0
4251,CBA70B9C,CBA70B9C,1,0,90,0
4252,D8379231,D8379231,1,0,90,0
4253,2001181041C1004500000004D8379249,2001181041C1004500000004D8379249,1,0,90,1
4254,05BC3E8C,05BC3E8C,1,0,90,0
4255,CB7C21D3,CB7C21D3,1,0,90,0
4256,90CA5624,90CA5624,1,0,90,0
4257,2294DEAC,2294DEAC,1,0,90,0
4258,2251E67E,2251E67E,1,0,90,0
4259,D91A3475,D91A3475,1,0,90,0
4260,B984B090,B984B090,1,0,90,0
4261,9A10690E,9A10690E,1,0,90,0
4262,1F2AB510,1F2AB510,1,0,90,0
4263,421D9149,421D9149,1,0,90,0
4264,5C3560DD,5C3560DD,1,0,90,0
4265,1454EF93,1454EF93,1,0,90,0
4266,867700A1,867700A1,1,0,90,0
4267,807F6850,807F6850,1,0,90,0
4268,3E483B11,3E483B11,1,0,90,0
4269,A1617A82,A1617A82,1,0,90,0
4270,95388E17,95388E17,1,0,90,0
4271,2001181041C1004500000004D837922C,2001181041C1004500000004D837922C,1,0,90,1
4272,D8379234,D8379234,1,0,90,0
4273,8CE41541,8CE41541,1,0,90,0
4274,422A6EFB,422A6EFB,1,0,90,0
4275,6707E2AD,6707E2AD,1,0,90,0
4276,B29F2504,B29F2504,1,0,90,0
4277,200119F0440101CE540004FFFE89B936,200119F0440101CE540004FFFE89B936,1,0,90,1
4278,ACE9BA49,ACE9BA49,1,0,90,0
4279,2294DE5B,2294DE5B,1,0,90,0
4280,52731517,52731517,1,0,90,0
4281,C2E95215,C2E95215,1,0,90,0
4282,67B4789D,67B4789D,1,0,90,0
4283,9A103152,9A103152,1,0,90,0
4284,A2D4986E,A2D4986E,1,0,90,0
4285,43E3C1A3,43E3C1A3,1,0,90,0
4286,24006180000000D00000000016522001,24006180000000D00000000016522001,1,0,90,1
4287,221721FF,221721FF,1,0,90,0
4288,2001181041C1004500000004D837922D,2001181041C1004500000004D837922D,1,0,90,1
4289,9A103138,9A103138,1,0,90,0
4290,2A0104F80190320D0000000000000002,2A0104F80190320D0000000000000002,1,0,90,1
4291,052C6F46,052C6F46,1,0,90,0
4292,44B29150,44B29150,1,0,90,0
4293,68C491E4,68C491E4,1,0,90,0
4294,1F283D65,1F283D65,1,0,90,0
4295,2FF11052,2FF11052,1,0,90,0
4296,9A00AA29,9A00AA29,1,0,90,0
4297,2A036F000006000100000000B972F736,2A036F000006000100000000B972F736,1,0,90,1
4298,05B656B6,05B656B6,1,0,90,0
4299,2607F2980005118A000000000443ADA3,2607F2980005118A000000000443ADA3,1,0,90,1
4300,416CC439,416CC439,1,0,90,0
4301,0DEC769D,0DEC769D,1,0,90,0
4302,C59C4AC0,C59C4AC0,1,0,90,0
4303,14CFCD27,14CFCD27,1,0,90,0
4304,B2FE0068,B2FE0068,1,0,90,0
4305,2217D55D,2217D55D,1,0,90,0
4306,2D775234,2D775234,1,0,90,0
4307,053E170E,053E170E,1,0,90,0
4308,44B29F1A,44B29F1A,1,0,90,0
4309,4254061E,4254061E,1,0,90,0
4310,228BA24C,228BA24C,1,0,90,0
4311,23E7B72A,23E7B72A,1,0,90,0
4312,2A036F000006000100000000BCE128A1,2A036F000006000100000000BCE128A1,1,0,90,1
4313,23E7FD15,23E7FD15,1,0,90,0
4314,05B5EBB8,05B5EBB8,1,0,90,0
4315,2B9F382A,2B9F382A,1,0,90,0
4316,23C4F726,23C4F726,1,0,90,0
4317,8BA20176,8BA20176,1,0,90,0
4318,36F92E76,36F92E76,1,0,90,0
4319,D598A2A5,D598A2A5,1,0,90,0
4320,2249C49B,2249C49B,1,0,90,0
4321,D18D2E96,D18D2E96,1,0,90,0
4322,2A75C48B,2A75C48B,1,0,90,0
4323,2E94A7CE,2E94A7CE,1,0,90,0
4324,24054803D8D98540FFFFFFFFFFFFFFFE,24054803D8D98540FFFFFFFFFFFFFFFE,1,0,90,1
4325,C01E5943,C01E5943,1,0,90,0
4326,14DA92BB,14DA92BB,1,0,90,0
4327,D073CD06,D073CD06,1,0,90,0
4328,951CA72E,951CA72E,1,0,90,0
4329,40E39B65,40E39B65,1,0,90,0
4330,40E39B5A,40E39B5A,1,0,90,0
4331,40E39B5E,40E39B5E,1,0,90,0
4332,40E39B48,40E39B48,1,0,90,0
4333,40E39B6E,40E39B6E,1,0,90,0
4334,23E351A9,23E351A9,1,0,90,0
4335,D598A20F,D598A20F,1,0,90,0
4336,40E399EE,40E399EE,1,0,90,0
4337,26001F140A9F3F0043F46F7CC384AF67,26001F140A9F3F0043F46F7CC384AF67,1,0,90,1
4338,36F52B0B,36F52B0B,1,0,90,0
4339,40E39B46,40E39B46,1,0,90,0
4340,344DB8A5,344DB8A5,1,0,90,0
4341,36F9F867,36F9F867,1,0,90,0
4342,128AFEC3,128AFEC3,1,0,90,0
4343,36FB877A,36FB877A,1,0,90,0
4344,0DD53AC6,0DD53AC6,1,0,90,0
4345,7CD9F9C6,7CD9F9C6,1,0,90,0
4346,339F6A58,339F6A58,1,0,90,0
4347,5DB149CA,5DB149CA,1,0,90,0
4348,0370EC89,0370EC89,1,0,90,0
4349,9246B5F6,9246B5F6,1,0,90,0
4350,C21A8323,C21A8323,1,0,90,0
4351,9448D149,9448D149,1,0,90,0
4352,20010BC812010071569F35FFFE095064,20010BC812010071569F35FFFE095064,1,0,90,1
4353,22499F9F,22499F9F,1,0,90,0
4354,284D6FD0,284D6FD0,1,0,90,0
4355,94429320,94429320,1,0,90,0
4356,82B95192,82B95192,1,0,90,0
4357,B9321918,B9321918,1,0,90,0
4358,B9321934,B9321934,1,0,90,0
4359,B932192F,B932192F,1,0,90,0
4360,B932193A,B932193A,1,0,90,0
4361,C647E326,C647E326,1,0,90,0
4362,52A3B075,52A3B075,1,0,90,0
4363,B932191A,B932191A,1,0,90,0
4364,B9321908,B9321908,1,0,90,0
4365,B9321936,B9321936,1,0,90,0
4366,A7AC9161,A7AC9161,1,0,90,0
4367,2607F2980005118A000000000C026D8A,2607F2980005118A000000000C026D8A,1,0,90,1
4368,2FF26B95,2FF26B95,1,0,90,0
4369,D1EB8898,D1EB8898,1,0,90,0
4370,699A6D71,699A6D71,1,0,90,0
4371,576BA70E,576BA70E,1,0,90,0
4372,6D7BFDBF,6D7BFDBF,1,0,90,0
4373,D073CD13,D073CD13,1,0,90,0
4374,34E5E0CC,34E5E0CC,1,0,90,0
4375,CDB976C9,CDB976C9,1,0,90,0
4376,2578CDB6,2578CDB6,1,0,90,0
4377,058509CE,058509CE,1,0,90,0
4378,1466C973,1466C973,1,0,90,0
4379,AE8A1D7C,AE8A1D7C,1,0,90,0
4380,33A15182,33A15182,1,0,90,0
4381,3F87A1E9,3F87A1E9,1,0,90,0
4382,592EDFBA,592EDFBA,1,0,90,0
4383,ACE9BA9C,ACE9BA9C,1,0,90,0
4384,D849A10A,D849A10A,1,0,90,0
4385,339F7D7F,339F7D7F,1,0,90,0
4386,3F87A1E4,3F87A1E4,1,0,90,0
4387,3F87A1E1,3F87A1E1,1,0,90,0
4388,67B0981E,67B0981E,1,0,90,0
4389,D849A111,D849A111,1,0,90,0
4390,C2A9AF5C,C2A9AF5C,1,0,90,0
4391,B9D84606,B9D84606,1,0,90,0
4392,3F87A1F3,3F87A1F3,1,0,90,0
4393,D849A113,D849A113,1,0,90,0
4394,3F87A1D9,3F87A1D9,1,0,90,0
4395,D849A117,D849A117,1,0,90,0
4396,C1387548,C1387548,1,0,90,0
4397,3F87A1DC,3F87A1DC,1,0,90,0
4398,BF6529A6,BF6529A6,1,0,90,0
4399,3F87A1EC,3F87A1EC,1,0,90,0
4400,D849A118,D849A118,1,0,90,0
4401,3F87A1E3,3F87A1E3,1,0,90,0
4402,14C18BA4,14C18BA4,1,0,90,0
4403,D849A114,D849A114,1,0,90,0
4404,C1387547,C1387547,1,0,90,0
4405,BCA6FEA3,BCA6FEA3,1,0,90,0
4406,3F87A1E7,3F87A1E7,1,0,90,0
4407,14260AF8,14260AF8,1,0,90,0
4408,CB5FC50F,CB5FC50F,1,0,90,0
4409,3F87A1F1,3F87A1F1,1,0,90,0
4410,D849A11B,D849A11B,1,0,90,0
4411,8AC713B2,8AC713B2,1,0,90,0
4412,338CCF7F,338CCF7F,1,0,90,0
4413,8B3B7AC0,8B3B7AC0,1,0,90,0
4414,B24FB907,B24FB907,1,0,90,0
4415,9246B65C,9246B65C,1,0,90,0
4416,D849A10D,D849A10D,1,0,90,0
4417,D46623D2,D46623D2,1,0,90,0
4418,3F87A1DA,3F87A1DA,1,0,90,0
4419,26792B68,26792B68,1,0,90,0
4420,D849A10E,D849A10E,1,0,90,0
4421,55728ADC,55728ADC,1,0,90,0
4422,3F87A1EF,3F87A1EF,1,0,90,0
4423,3F87A1EA,3F87A1EA,1,0,90,0
4424,3F87A1DE,3F87A1DE,1,0,90,0
4425,3ED2AD66,3ED2AD66,1,0,90,0
4426,1437C34E,1437C34E,1,0,90,0
4427,D849A11A,D849A11A,1,0,90,0
4428,6828B6B8,6828B6B8,1,0,90,0
4429,339FDE28,339FDE28,1,0,90,0
4430,2602FD370000030924E5F0B77C959865,2602FD370000030924E5F0B77C959865,1,0,90,1
4431,B99C2E6C,B99C2E6C,1,0,90,0
4432,3F87A1DD,3F87A1DD,1,0,90,0
4433,67D614B6,67D614B6,1,0,90,0
4434,92462484,92462484,1,0,90,0
4435,B99CACA8,B99CACA8,1,0,90,0
4436,68F8E1F7,68F8E1F7,1,0,90,0
4437,54F730D4,54F730D4,1,0,90,0
4438,D849A115,D849A115,1,0,90,0
4439,3F87A1ED,3F87A1ED,1,0,90,0
4440,14F1517F,14F1517F,1,0,90,0
4441,1410A65F,1410A65F,1,0,90,0
4442,2513D36E,2513D36E,1,0,90,0
4443,D849A107,D849A107,1,0,90,0
4444,3F87A1E8,3F87A1E8,1,0,90,0
4445,3F87A1E5,3F87A1E5,1,0,90,0
4446,3F87A1E0,3F87A1E0,1,0,90,0
4447,20014BA0CAFE03F20000000000000001,20014BA0CAFE03F20000000000000001,1,0,90,1
4448,D849A10F,D849A10F,1,0,90,0
4449,B9BC3D35,B9BC3D35,1,0,90,0
4450,3ED2D627,3ED2D627,1,0,90,0
4451,80C75A27,80C75A27,1,0,90,0
4452,D849A10C,D849A10C,1,0,90,0
4453,3F87A1F2,3F87A1F2,1,0,90,0
4454,B9B72113,B9B72113,1,0,90,0
4455,3F87A1F5,3F87A1F5,1,0,90,0
4456,D849A108,D849A108,1,0,90,0
4457,3F87A1DB,3F87A1DB,1,0,90,0
4458,D849A110,D849A110,1,0,90,0
4459,3F87A1EE,3F87A1EE,1,0,90,0
4460,D849A10B,D849A10B,1,0,90,0
4461,BF6529A5,BF6529A5,1,0,90,0
4462,3F87A1DF,3F87A1DF,1,0,90,0
4463,339FD377,339FD377,1,0,90,0
4464,3F87A1E2,3F87A1E2,1,0,90,0
4465,D849A119,D849A119,1,0,90,0
4466,3F87A1E6,3F87A1E6,1,0,90,0
4467,B96C69E7,B96C69E7,1,0,90,0
4468,C138754A,C138754A,1,0,90,0
4469,3F87A1F0,3F87A1F0,1,0,90,0
4470,D849A109,D849A109,1,0,90,0
4471,80C7DA2A,80C7DA2A,1,0,90,0
4472,8AC7108D,8AC7108D,1,0,90,0
4473,D849A112,D849A112,1,0,90,0
4474,26001F186104D700416AD721F02BFBE1,26001F186104D700416AD721F02BFBE1,1,0,90,1
4475,200119F000054362540004FFFEA679A7,200119F000054362540004FFFEA679A7,1,0,90,1
4476,8E040C6D,8E040C6D,1,0,90,0
4477,36EB0A6B,36EB0A6B,1,0,90,0
4478,2D8A1083,2D8A1083,1,0,90,0
4479,200141D000023EA50000000000000000,200141D000023EA50000000000000000,1,0,90,1
4480,ABF4005B,ABF4005B,1,0,90,0
4481,68C897A7,68C897A7,1,0,90,0
4482,5762AB8A,5762AB8A,1,0,90,0
4483,23CCAC0C,23CCAC0C,1,0,90,0
4484,2D93FB66,2D93FB66,1,0,90,0
4485,6D6BAE7B,6D6BAE7B,1,0,90,0
4486,A5E359BD,A5E359BD,1,0,90,0
4487,33532A32,33532A32,1,0,90,0
4488,2D5E1F2F,2D5E1F2F,1,0,90,0
4489,36FE8A00,36FE8A00,1,0,90,0
4490,23C86327,23C86327,1,0,90,0
4491,D06DBF3C,D06DBF3C,1,0,90,0
4492,228E49B1,228E49B1,1,0,90,0
4493,D4532340,D4532340,1,0,90,0
4494,39807642,39807642,1,0,90,0
4495,594CD00C,594CD00C,1,0,90,0
4496,B972F56C,B972F56C,1,0,90,0
4497,B940CE99,B940CE99,1,0,90,0
4498,D06DBFC7,D06DBFC7,1,0,90,0
4499,229450CA,229450CA,1,0,90,0
4500,23F38EA8,23F38EA8,1,0,90,0
4501,8AC503AC,8AC503AC,1,0,90,0
4502,5CCDB899,5CCDB899,1,0,90,0
4503,AC6259BC,AC6259BC,1,0,90,0
4504,05C407DC,05C407DC,1,0,90,0
4505,91EF0271,91EF0271,1,0,90,0
4506,A5E8AD2B,A5E8AD2B,1,0,90,0
4507,5CCD6B40,5CCD6B40,1,0,90,0
4508,260753000201310000000000000026E9,260753000201310000000000000026E9,1,0,90,1
4509,68C8976A,68C8976A,1,0,90,0
4510,938B8EFD,938B8EFD,1,0,90,0
4511,2D8E6BF2,2D8E6BF2,1,0,90,0
4512,18905108,18905108,1,0,90,0
4513,421D8D65,421D8D65,1,0,90,0
4514,867A62D8,867A62D8,1,0,90,0
4515,0D71A2DB,0D71A2DB,1,0,90,0
4516,9C9231B2,9C9231B2,1,0,90,0
4517,2D20AFA1,2D20AFA1,1,0,90,0
4518,2A036F000006000100000000B972F56C,2A036F000006000100000000B972F56C,1,0,90,1
4519,4F89CEB1,4F89CEB1,1,0,90,0
4520,43C6CDDE,43C6CDDE,1,0,90,0
4521,2D861A17,2D861A17,1,0,90,0
4522,2294497F,2294497F,1,0,90,0
4523,14199CFA,14199CFA,1,0,90,0
4524,23E794E8,23E794E8,1,0,90,0
4525,05659DDC,05659DDC,1,0,90,0
4526,68C429FC,68C429FC,1,0,90,0
4527,B2806EEA,B2806EEA,1,0,90,0
4528,2249385B,2249385B,1,0,90,0
4529,D06D1790,D06D1790,1,0,90,0
4530,33266A4A,33266A4A,1,0,90,0
4531,CDB97802,CDB97802,1,0,90,0
4532,624628CE,624628CE,1,0,90,0
4533,6BBD1CD7,6BBD1CD7,1,0,90,0
4534,44B296B6,44B296B6,1,0,90,0
4535,23E77E49,23E77E49,1,0,90,0
4536,D073C193,D073C193,1,0,90,0
4537,228A7365,228A7365,1,0,90,0
4538,43DF768D,43DF768D,1,0,90,0
4539,40E39480,40E39480,1,0,90,0
4540,23B91745,23B91745,1,0,90,0
4541,6BBD1FD9,6BBD1FD9,1,0,90,0
4542,672FB9B9,672FB9B9,1,0,90,0
4543,C23BAAC2,C23BAAC2,1,0,90,0
4544,48A77E2F,48A77E2F,1,0,90,0
4545,BECA51BD,BECA51BD,1,0,90,0
4546,C0A997F7,C0A997F7,1,0,90,0
4547,4F89C3B3,4F89C3B3,1,0,90,0
4548,CA5A89AB,CA5A89AB,1,0,90,0
4549,6F7D720D,6F7D720D,1,0,90,0
4550,94487ABC,94487ABC,1,0,90,0
4551,BAEA501F,BAEA501F,1,0,90,0
4552,BCA6DC99,BCA6DC99,1,0,90,0
4553,34C5A41A,34C5A41A,1,0,90,0
4554,9FDF3186,9FDF3186,1,0,90,0
4555,128A82D7,128A82D7,1,0,90,0
4556,0DD7393D,0DD7393D,1,0,90,0
4557,B92FACE7,B92FACE7,1,0,90,0
4558,0D70FCC0,0D70FCC0,1,0,90,0
4559,14D56C96,14D56C96,1,0,90,0
4560,234BEA8D,234BEA8D,1,0,90,0
4561,25DD5C24,25DD5C24,1,0,90,0
4562,D598A1DB,D598A1DB,1,0,90,0
4563,36B2F451,36B2F451,1,0,90,0
4564,8BB4AD25,8BB4AD25,1,0,90,0
